MEDIUM,FABRIC,TECHNIQUE,FORM,SUB-FORM,DATES,PAINTER,POTTER,SUBJECT_ADDITIONAL,LOCATION_COUNTRY,LOCATION_CITY,COLLECTION_NAME,COLLECTION_ID,PROVENIENCE,TRENDALL_ID,IMAGE_SERIES,SCENE_TYPE_A,MUSICAL_SCENE_TYPE_A,TRENDALL_DESCRIPTION_A,SIDE_A_DETAILS,SIDE_A_INSTRUMENTS_AND_NUMBERS,SIDE_A_PERFORMERS,SIDE_A_PERFORMER_LOCATION,SIDE_A_PERFORMER_ACTION,SIDE_A_NUMBER_OF_FIGURES,SIDE_A_COMPOSITION,SCENE_TYPE_B,MUSICAL_SCENE_TYPE_B,TRENDALL_DESCRIPTION_B,SIDE_B_DETAILS,SIDE_B_INSTRUMENTS_AND_NUMBERS,SIDE_B_PERFORMERS,SIDE_B_PERFORMER_LOCATION,SIDE_B_PERFORMER_ACTION,SIDE_B_NUMBER_OF_FIGURES,SIDE_B_COMPOSITION,IMAGE_IDS,NOTES,PUBLICATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Dinos,with Lid,,"Related to H.A., Varrese, & Dublin Situlae",,"Lid: “Eros holding fillet in both hands, between two seated women, l. with wreath, r. with mirror, to l. a seated woman with cista, t o r. a woman running up with a sash.”",,London,British Museum,F303,,12.151,8152-62,DINING (DIONYSIAC),"DINING (DIONYSIAC)(TYM), DINING (DIONYSIAC)(AU), DINING (DIONYSIAC)(XYL)",,"“ Symposium – three banqueters reclining on a couch beneath a grape-vine between, to l., a woman playing the flute approached by a woman carrying a 'xylophone' and dish of offerings and, to r., a woman putting incense on an incense-burner and a young satyr”: L-R: A woman with partially-wrapped hair, long dress, and sandals moves R holding a 'xylophone' (12 cross-bars, finials at ends of arms) by the arm and a basket, a tambourine hangs above the xylophone, she is separated by a full-height vine from a woman with long, patterned, dress with white sleeves who stands facing R and playing the aulos in front of three torso-nude youths reclining facing L on a couch, L with a branch, centre with a kylix on R finger, and R with phiale looking R, a basket, tripod table with skyphos, kalathos (?), another tripod table with pomegranate and kantharos below and a vine heavy with grape bunches above, then a woman with long, patterned dress and white sleeves stands facing L and extends her R hand over a thymiaterion, a young satyr with drapery over L arm (?) holds up a tambourine to the R (NO PHOTO)","2(TYM), 1(AU), 1(XYL)","F(TYM), N/A(TYM), F(XYL), F(AU)","L(AU), R(TYM), R(XYL), R(TYM)","N/A(TYM), ?(TYM), WALKING(XYL), WALKING(AU)","8F, 3M, 1E, 1N, 1S, 1?",SINGLE,???,,,"“woman with raised foot holding out wreath to seated Dionysos, satyr with torch to l. and satyr with kantharos to r.” L-R: a young satyr with sandals moves R holding a torch, a woman with L foot raised (phiale on ground below) leans R with an open wreath, a nude youth with drapery sits facing L holding a wreath...NO PHOTO",,,,,,,"IMAG8152.jpg, IMAG8153.jpg, IMAG8154.jpg, IMAG8155.jpg, IMAG8156.jpg, IMAG8157.jpg, IMAG8158.jpg, IMAG8159.jpg, IMAG8160.jpg, IMAG8161.jpg, IMAG8162.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Dish,Knob-handled,,"Related to H.A., Varrese, & Dublin Situlae",,,,London,British Museum,F459,,12.153,8164,NO PHOTO,,,tondo:,,,,,,,PROCESSION (EROS),PROCESSION (EROS)(TYM),,"Exterior a: A woman moves R holding a branch and upraised mirror, an eros moves R, looks L, wings frontal, with wreath and phiale, another woman moves R, looks L, gesturing over the phiale and holding up a tambourine; exterior b (no photo): “Youth with wreath, woman with fan seated on cista, youth with strigil, and woman with mirror and box”",1(TYM),F(TYM),R(TYM),WALKING(TYM),"2F, 1E",VIGNETTES,IMAG8164.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Krater,Column,,"Related to H.A., Varrese, & Dublin Situlae",,,,Antibes,,27,,,8167,COURTSHIP (DIONYSIAC?),COURTSHIP (DIONYSIAC?)(TYM),,"A youth with short, patterned tunic with pointed cap and drapery over arms faces R holding spears and a phiale with dangling bunch of grapes, a woman with long dress sits on a craggy rock facing L holding an upraised tambourine and a leafy branch; a couple of ribbons, vine-leaf, and bunch of grapes hangs above",1(TYM),F(TYM),R(TYM),SEATED(TYM),"1F, 1M",SINGLE,MANTLE FIGURES,,,"Two mantle figures face one another over a central tendril, both with sticks central",,,,,2M,SINGLE,IMAG8167.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Hydria,,,Varrese,,,,Taranto,,8922,,13.01,8168-70,FUNERARY,FUNERARY(XYL),,"A central naiskos with three Ionic columns, elaborate palmette base, and a sphinx seated on top of the stepped-pyramid above facing R/F; in the L compartment a woman in long dress, entirely white aside from mantle, faces R, in the R compartment a youth with long tunic and mantle, added white aside from mantle and stripes on tunic, faces and gestures L; to the L of the naiskos, three women with offerings (cista, daisy-chain, aryballos, platter); to the R, three women (with various length hair) with offerings, including a floating 'xylophone' at the knee of the bottom figure",1(XYL),N/A(XYL),DOWN R(XYL),N/A(XYL),"4F, 2M, 1?",RADIAL,,,,,,,,,,,"IMAG8168.jpg, IMAG8169.jpg, IMAG8170.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Hydria,,,Varrese,,,,Melbourne,Geddes Collection,A4:5,,13.02a,8175-77,FUNERARY,FUNERARY(XYL),,"A central ionic naiskos with gabled roof and trumpet-flower pattern on base with an added-white woman in long dress, wrapped-up hair standing facing R holding a 'xylophone (8 cross-bars, finials on arms) by a crossbar and an upraised ball, a palm fan rests, frond-side down, against the R column; to the L, a woman with drapery over arms approaches with mirror and phiale, a cista below, to the R, a woman leans on a craggy column with a daisy-chain and phiale, another phiale and cista below",1(XYL),F(XYL),C(XYL),STANDING(XYL),3F,RADIAL,,,,,,,,,,,"IMAG8175.jpg, IMAG8176.jpg, IMAG8177.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Amphora,,,Varrese,,"On the neck, side A: a woman grows from a flower, on side B: a L-facing profile of a woman's head grows from a trumpet flower",,Taranto,,8935,Canosa (Tomba Varrese),13.04,8179-84,"MYTHOLOGICAL, FUNERARY, PROCESSION (EROS, DIONYSIAC)","MYTHOLOGICAL(AKI), FUNERARY(AKI)",,"Upper register, L-R: A woman with Apulian lyre (with 7? strings) held by arm faces R, another woman with fan and box moves R, looks L, an old, white-haired man in full mantle leans R on a stick, a kalathos, a central stage on three ionic columns, cista below, with two ribbed amphorae at either end supports a seated woman, facing L, enveloped in a mantle, a white-haired woman faces and gestures L, a mirror hanging above, another woman with short hair leans R, looks L, holding a wreath and phiale; lower, L-R: A woman with platter/basket dances L, an eros with mirror and bunch of grapes moves L, looks R, another woman moves L carrying a wreath and holding a corner of her dress, a nude youth with drapery over L arm moves L carrying a phiale and branch; per ADT: “Niobe seated on a tomb monument between two amphorae; to l. two women and aged Tantalus who is entreating her; to r. aged woman (the nurse?), and woman with offerings”",1(AKI),F(AKI),UP L(AKI),STANDING(AKI),"7F, 2M, 1E",2_FRIEZES,"ATTENDANT, PROCESSION (DIONYSIAC, EROS)",,,"Upper register, L-R: A woman with L foot up leans R holding a wreath and bunch of grapes, a youth sits on drapery facing L with phiale, a woman moves L, looks R, holding grapes and a cista with ribbon, another nude youth sits L on drapery holding a bifurcated branch, a woman moves L with phiale and wreath; lower, L-R (continuation of side A): A nude youth with drapery over arms moves L with branch and wreath, a woman dances L with phiale and branch sprigs, looks R, a youth with drapery over L arm moves L with a bunch of grapes, a woman with wreath and cista moves L, looks R, a youth with strigil and branch and drapery over L arm moves L, looks R",,,,,"5F, 4M",2_FRIEZES,"IMAG8179.jpg, IMAG8180.jpg, IMAG8181.jpg, IMAG8182.jpg, IMAG8183.jpg, IMAG8184.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Amphora,,,Varrese,,"On the neck, side A: A woman's frontal head grows from a flower, side B: NO PHOTO",,London,British Museum,F 331,,13.05,8185-92,"MYTHOLOGICAL, RELIGIOUS, FUNERARY",FUNERARY(XYL),,"Upper register, L-R: names inscribed, Hippodameia (long, elaborate dress and polos) is lead to the R by the wrist by a white-haired figure in full clothes holding a fan (looking L), a head above, then Pelops (in elaborate costume with Persian hat) with two spears faces R to a stele (DIOS inscribed) and altar, over which Oinomaos (bearded, with cuirass, helmet, and staff), facing L, holds a phiale, another head above, then a nude youth with cloak, stick, and wreath (name inscribed) faces R, looks L, a small eros flies above, and a woman is seated facing L; lower: a continuous frieze to side B; a woman dances R with a swan on her hand, another woman moves R, looks L holding a wreath and a cista with ribbon, another woman is seated L, looks R , holds a 'xylophone' by one arm (finials, 14 cross-bars) and an open cista with ribbon, in the centre an Ionic capital on a platform supports a ribbed hydria, a woman approaches the hydria with a sash extended L, a nude youth sits R, looks and gestures L, with a stick...",1(XYL),F(XYL),DOWN L(XYL),SEATED(XYL),"7F, 3M, 1E, 1A, 2H",2_FRIEZES,"ATTENDANT, PROCESSION (EROS)",,,"Upper, L-R: A youth with drapery faces R with an open wreath, a woman moves R, looks L, holding a bunch of rapes and a flower, a nude youth with stick sits on drapery facing R with phiale, a woman with lots of drapery leans R onto a stele, holds wreath to L and ribbon to R, another nude youth with drapery over arms moves L, looks R, holding upraised mirror and a staff, a woman moves L with upraised aryballos; lower, L-R: some loss, then an eros moves L, looks (?) R with phiale, a woman with full mantle dances L with downturned branch, a youth with drapery over arms move L, looks R, has mirror and a bird, a woman moves L with a wreath",,,,,"5F, 4M, 1E, 2A",2_FRIEZES,"IMAG8185.jpg, IMAG8186.jpg, IMAG8187.jpg, IMAG8188.jpg, IMAG8189.jpg, IMAG8190.jpg, IMAG8191.jpg, IMAG8192.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Pelike,,,Varrese,,,,Altenburg,,349,,13.08,8193,FUNERARY,FUNERARY(XYL),,"A central naiskos with ionic columns and gabled rood and base of added white shelters a female sitting on a rigged box facing R holding up a xylophone (c. 10 cross-bars, finials) by the arm; to the L, a woman moves L and looks R, to the R a nude youth moves L with a sash and a wreath",1(XYL),F(XYL),C(XYL),SEATED(XYL),"2F, 1M, ",RADIAL,MANTLE FIGURES,,,"Three mantle figures, central with stick moving R and looking L",,,,,3M,SINGLE,IMAG8193.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Krater,Bell,,Varrese,,,,Basel,MuM,,,13.13,8196-99,ATTENDANT (DIONYSIAC?),ATTENDANT (DIONYSIAC?)(PAN),,"A young satyr (head lost) faces R holding a thyrsos and a figure-decorated kalathos; a couple bunches of grapes hangs above; Pan (note horns) sits R on drapery on a rock, with lagobolon to L and pan-pipes (in added white) held up in L hand, a ribbon hangs with two small pinakes hanging from it, a woman leans R onto a slim, craggy rock, looks L, holds a daisy chain and a mirror",1(PAN),M(PAN),C(PAN),SEATED(PAN),"1F, 1S, 1P",SINGLE,MANTLE FIGURES,,,"Three mantle figures, L with stick, central facing L, jumping weights between heads and fern leaves between bodies",,,,,3M,SINGLE,"IMAG8196.jpg, IMAG8197.jpg, IMAG8198.jpg, IMAG8199.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Dinos,with Stand,,Varrese,,,,Basel,,S 33,,13.14,8200-05,DINING (DIONYSIAC),"DINING (DIONYSIAC)(AU), DINING (DIONYSIAC)(XYL)",,"Continuous frieze, L-R: A woman with full dress moves R holding a wreath and gesturing, a youth with drapery over L shoulder leans and gestures R, a woman, seated R, looks L, holds phiale, a young satyr stands R, extends a kalathos and kantharos, two youths, torso-nude with wreaths, recline L on a couch, L looking R and holding a branch, R with extra-fancy headgear and thyrsos, a ribbed bucket and large platter below, a woman with long, elaborately-patterned dress and hair fully wrapped moves L and plays the aulos a torso-nude youth sits facing R with thyrsos, a woman with mantle and partially-wrapped hair stands facing R with upraised wreath and xylophone (held by an arm finial), a bird flies R above the wreath, a nude youth with drapery over arms moves R holding a thyrsos and phiale, a woman seated R looks L with wreath, thyrsos, and cista, a nude youth with drapery over L arm leans R over a stele, gestures R and holds a wreath, a woman with long dress sits L, looks R, holds a phiale, a bunch of grapes hangs above, a nude youth leans R on drapery, looks L, holds a cup to L, a woman with thyrsos, phiale, and wreath leans R with L foot raised, a nude youth sits facing L, gestures L, grapes above and a large platter below","1(AU), 1(XYL)","F(AU), F(XYL)","R(AU), R(XYL)","WALKING(AU), STANDING(XYL)","6F, 7M, 1S",SINGLE,,,,,,,,,,,"IMAG8200.jpg, IMAG8201.jpg, IMAG8202.jpg, IMAG8203.jpg, IMAG8204.jpg, IMAG8205.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Situla,Type 1,,Varrese,,,,Naples,,Stg 530,,13.17,8206-08,"COURTSHIP, ADORNMENT","COURTSHIP(XYL), ADORNMENT(XYL)",,"Above: an eros flies R extending a xylophone (finials, c. 10 cross-bars) to R, a woman sits L with a mirror upraised; below, two nude youths with drapery over their L arms face a central seated woman, who faces L",1(XYL),E(XYL),UP L(XYL),FLYING(XYL),"2F, 2M, 1E",2_ROWS,NO PHOTO,,,"NO PHOTO: “Youth seated between two standing women, l. bending forward over raised foot.”",,,,,,,"IMAG8206.jpg, IMAG8207.jpg, IMAG8208.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Situla,Type 2,,Varrese,,,,,San Simeon,5505,,13.18,8209-10,ATTENDANT (DIONYSIAC),"ATTENDANT (DIONYSIAC)(AU), ATTENDANT (DIONYSIAC)(PAN)",,"Continuous frieze, L-R: A woman with long, patterned dress faces R holding an aulos pipe in each hand, a nude youth sits on drapery L with phiale and thyrsos, looks R, a woman leans L with kalathos and oinochoe, another nude youth sits on drapery facing R with thyrsos, a woman moves R, looks L, with oinochoe and platter, another nude youth sits on drapery L, looks R, a woman with phiale/platter extended to L looks L, leans R onto a stele, a nude youth with thyrsos and phiale sits facing R on drapery, a youth ('Pan') with drapery over L arm faces L extending pan pipes to L and holding lagobolon to R, a target-shape hangs to R","1(AU), 1(PAN)","F(AU), P(PAN)","L(AU), R(PAN)","STANDING(AU), STANDING(PAN)","4F, 3M, 1P",SINGLE,,,,,,,,,,,"IMAG8209.jpg, IMAG8210.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Loutrophoros,,,Varrese,,,,Naples,,3246 (82267),,13.22,8211-12,"MYTHOLOGICAL, FUNERARY","MYTHOLOGICAL(AKI), FUNERARY(AKI)",,"A central naiskos with four ionic columns on a base with a single female figure wrapped up in a mantle (“Niobe” acc. ADT), with 6 figures to the L and 5 to the R; on the upper register to the L are Leto, Artemis, and Apollo and, to the R, Hermes and Zeus; lower register L: woman with open cista and seated older woman, to R white-haired man (“Tantalus” ADT) and a youth; bottom: woman with open cista, a kalathos, an Apulian lyre (7 strings, shown frontal), a cuirass, and a woman seated with box and wreath",1(AKI),N/A(AKI),DOWN C(AKI),N/A(AKI),"7F, 5M",RADIAL,FUNERARY,,,"A  central Doric naiskos with a palmette plant inside surrounded by nine women with aryballoi, plants, phialai, kalathos, wreaths, cistae, mirrors, etc.",,,,,9F,SINGLE,"IMAG8211.jpg, IMAG8212.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Pelike,,,Varrese,,,,,San Simeon,5609,,13.23,8223-24,"DINING (DIONYSIAC), COUPLE (?)","DINING (DIONYSIAC)(XYL), COUPLE (?)(XYL), DINING (DIONYSIAC)(XYL), COUPLE (?)(XYL)",,"Upper register, L-R: A woman with long dress stands facing R with a mirror, a xylophone stands at her foot (vertical, 10 cross-bars, top and bottom extra-ornamented), an eros stands above, a woman sits facing L, an open cista behind her, another woman in dotted mantled wrap sits looking R into a mirror, another woman with long mantle leans R on a perirrhanterion and gestures L; lower: a woman with dotted pants sits on a seat facing R, holding palm fan and feet on a stool, a woman with diaphanous drapery and mantle stands facing R in front of a couch, on which sits a torso-nude youth, feet dangling off edge, facing L, leaning R on cushions, and cradling an Apulian lyre with 6 strings in crook of L elbow, another woman with patterned dress and polos stands to the R of the bench, looks and gestures L, a cross-torch balanced with her L hand, a duck walks R below the kline, a woman with R foot raised bends L over an open cista","1(XYL), 1(AKI)","N/A(XYL), M(AKI)","UP L(XYL), DOWN C(AKI)","N/A(XYL), SEATED(AKI)","8F, 1M, 1E",2_ROWS,"COURTSHIP, ADORNMENT",,,"Upper register, L-R: A woman leans R with a wreath and phiale, a woman sits facing L with a mirror and wreath, another woman sits R, looks L, holds phiale; lower register, L-R: a woman moves R with a ribbon (?) and an upraised palm fan, another woman sits facing R, a youth with drapery over L arm stands frontal looking L with cista above, a woman sits facing L with a giant flower and wreath, another youth with bifurcated branch moves L",,,,,"6F, 2M",2_ROWS,"IMAG8223.jpg, IMAG8224.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Pelike,,,Varrese,,,,Cologne,Market,,,13.23a,8225,ATTENDANT,"ATTENDANT(AU), ATTENDANT(HA), ATTENDANT(AKI)",,"Upper, L-R: A small eros with high ponytail walks R with a wreath a ribbon, a woman with long hair, mantle, sits facing L with a mirror and fluffy branch, another eros with high ponytail sits facing L with a small bifurcated branch; lower, L-R: A woman with simple, long dress stands facing R, L foot up, extending an aulos pipe to the R and holding an animal skin from her L, a torso-nude youth with long hair sits facing L and leans with L elbow on two cushions, holds plektron in upraised  R hand and has L hand on the strings of an Apulian 4-string lyre (sound box not well defined), a cista below, along with a rabbit running R towards a duck facing L, who stands on a mound with two squat aryballoi tipped over and pouring liquid, then a thymiaterion is attended by a woman with long, drape-y dress, who looks L and leans R on a perirrhanterion; a spiny, curved harp with 12-13 strings and a water-bird (egret?) cross-bar floats between the youth and the R eros","1(AU), 1(HA), 1(AKI)","F(AU), M(AKI), N/A(HA)","DOWN L(AU), MID C(HA), DOWN C(AKI)","LEANING(AU), N/A(HA), SEATED(AKI)","3F, 1M, 2E, 2A",RADIAL,COURTSHIP,,,"A woman sits on a box facing R with a bifurcated branch and phiale, a youth with drapery over L arm stands frontal and faces L with wreath and bifurcated branch, an eros sits facing R with wings outspread holding a ribbon and wreath above",,,,,"1F, 1M, 1E",SINGLE,IMAG8225.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Lekythos,Squat,,Varrese,,,,Zurich,University of Zurich,2412,,13.24,8226-29,"COURTSHIP, ADORNMENT","COURTSHIP(XYL), ADORNMENT(XYL)",,"A woman leans R, L leg raised, holding a doll between hands, a woman sits facing R on a stool, with footrest and extending phiale to R, a nude youth with drapery over L arm and stick faces L and holds a xylophone by one of its arms vertically to the L (at least 10 cross-bars), another woman on a stool sits R, looks L, holds an open cista, a woman with long, patterned dress moves L carrying a mirror and palm fan",1(XYL),M(XYL),C(XYL),LEANING(XYL),"4F, 1M",SINGLE,,,,,,,,,,,"IMAG8226.jpg, IMAG8227.jpg, IMAG8228.jpg, IMAG8229.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Lekythos,Squat,,Varrese,,,,Paris,Cabinet des Medailles,1047,,13.25,8230-32,"ATTENDANT, MYTHOLOGICAL(?)","ATTENDANT(HA), MYTHOLOGICAL(?)(HA)",,"Upper register, L-R: A woman sits facing L, looking down and R, with phiale and wreath, a small eros flies R (over the harpist) with a ribbon, a thymiaterion, another small eros sits facing L with phiale, a woman sits facing R, looking L, with a box; lower, L-R: A woman sits on a craggy rock holding a mirror and facing R, another woman with long dress leans R on a perirrhanterion, holds a palm fan and extends an open wreath to the L, a Persian-capped figure in long, patterned dress sits facing R on a stool with footrest, plays a triangular (slightly-curved) harp (hands on strings, not visible, a woman stands facing L with a ribbon and two phialai (on  the other), another youth in Persian hat, boots, and patterned clothes sits facing L with two spears, looks R to a woman with R foot raised leaning and gesturing L",1(HA),M(HA),DOWN C(HA),SEATED(HA),"6F, 2M, 2E",SINGLE,,,,,,,,,,,"IMAG8230.jpg, IMAG8231.jpg, IMAG8232.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apulian,,Situla,Type 2,,Varrese,,,,Sevres,,6899,,13.26,8233,ATTENDANT,ATTENDANT(PAN),,"A youth with drapery over arms leans L on a thin stele, facing R with two spears and a sheathed sword, A female with Persian cap and two spears sits on a craggy rock facing R, looking L (Artemis Bendis per ADT), a tree behind, then a dog leaps L towards her and above, a youth sits R on drapery, looks L, holds a set of pan-pipes and a branch",1(PAN),M(PAN),UP R(PAN),SEATED(PAN),"1F, 2M, 1A",SINGLE,"PROCESSION (DIONYSIAC, EROS)",,,"An eros moves R holding a branch and phiale with sash dangling, a woman moves R, looks L, with wreath and thyrsos",,,,,"1F, 1E",SINGLE,IMAG8233.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
